Match Status,Match Method,Evidence Quality,Match Score,WRatio,Token Set Ratio,Simple Ratio,Variation Compatible,Contradictions,Identity Key,DTB Row,DTB Product Type,DTB Parent SKU,DTB SKU,DTB Identifiers,DTB Name,DTB Match Name,DTB Brand,DTB Brand Key,DTB Effective Price,DTB Price Basis,DTB Price Warnings,Competitor Source,Competitor Source Key,Competitor Brand,Competitor Brand Key,Competitor Product Name,Competitor SKU,Competitor Price,DTB vs Competitor,Description Quality,Competitor Description
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,47,yes,,columbia::3wtdf,53,variation,COL-DIRECT-FLUSHER,3WTDF,3WTDF,"Columbia Direct Flusher - 3"" Widetrack","Columbia Direct Flusher - 3"" Widetrack",Columbia Tools,columbia,140.60,regular_price,,Al's Taping Tools,als_taping_tools,Columbia,columbia,"Columbia Taping Tools 3"" Widetrack Direct Drywall Corner Flusher",3WTDF,115.00,25.60,product_specific,"Columbia Taping Tools 3"" Widetrack Direct Drywall Corner Flusher with Wheels have redefined angle finishing. Shop from Al's Taping Tools Today!"
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,47,yes,,columbia::3wtdf,53,variation,COL-DIRECT-FLUSHER,3WTDF,3WTDF,"Columbia Direct Flusher - 3"" Widetrack","Columbia Direct Flusher - 3"" Widetrack",Columbia Tools,columbia,140.60,regular_price,,All-Wall,all_wall,Columbia,columbia,"Columbia 3"" Widetrack Direct Corner Flusher",3WTDF,140.99,-0.39,product_specific,"Columbia 3"" Widetract Direct Flusher with Wheels- An All-Wall Exclusive! Columbia Taping Tools Direct Flusher 3"" Widetrack with wheels is a great choice for finish coat. The addition of wheels makes this absolutely the smoothest running flusher you have ever used! Solid billet machined core provides utmost precision, and body made of surgical stainless steel stays true even with extensive use. Columbia Tools 3 "" Widetrack Direct corner flusher features slight extra width and superior locking clip to keep flusher attached. Will fit any brand flusher handle. Genuine Stainless Steel runners will not rust or corrode like some competitors, allowing for an extremely clean finish. Columbia Taping Tools feature a 5-year warranty against manufacturer defect. Wheels help eliminate skipping when using on extension handles Included wheel option lowers friction up to 80% for easier pushing Surgical Stainless Steel body flexes less and stays reliably true Solid billet core construction for longer life and better finish Superior retainer clip to keep flusher on handles Will work an any angle head or flusher handle"
auto_accept,exact_identity_key,verified_exact_identity,100,85,100,60,yes,,columbia::35df,54,variation,COL-DIRECT-FLUSHER,3.5DF,3.5DF,"Columbia Direct Flusher - 3.5""","Columbia Direct Flusher - 3.5""",Columbia Tools,columbia,146.00,regular_price,,Al's Taping Tools,als_taping_tools,Columbia,columbia,"Columbia Taping Tools 3.5"" Direct Drywall Corner Flusher with Wheels",3.5DF,146.00,0.00,product_specific,"Columbia 3.5"" Direct Corner Flushers have redefined angle finishing. They are each hand ground and checked on a granite plates. Buy Columbia tools from Al's!"
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,65,yes,,columbia::35df,54,variation,COL-DIRECT-FLUSHER,3.5DF,3.5DF,"Columbia Direct Flusher - 3.5""","Columbia Direct Flusher - 3.5""",Columbia Tools,columbia,146.00,regular_price,,All-Wall,all_wall,Columbia,columbia,"Columbia 3.5"" Direct Corner Flusher",3.5DF,146.00,0.00,product_specific,"Columbia 3.5"" Direct Flusher with Wheel Option- An All-Wall Exclusive! Columbia Taping Tools 3.5"" Direct Flusher with wheels is a great choice for finish coat. The addition of wheels makes this absolutely the smoothest running flusher you have ever used! Solid billet machined core provides utmost precision, and body made of surgical stainless steel stays true even with extensive use. Columbia Tools 3.5"" Direct corner flusher features superior locking clip to keep flusher attached. Genuine Stainless Steel runners will not rust or corrode like some competitors, allowing for an extremely clean finish. Will fit any brand flusher handle. Columbia Taping Tools feature a 5-year warranty against manufacturer defect. Wheels help eliminate skipping with using on extension handles Included wheel option lowers friction up to 80% for easier pushing Surgical Stainless Steel body flexes less and stays reliably true Solid billet core construction for longer life and better finish Superior retainer clip to keep flusher on handles Will work an any angle head or flusher handle"
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,84,yes,,columbia::10fbb,58,variation,COL-FAT-BOY-FLAT-BOX,10FBB,10FBB,"Columbia Fat Boy Flat Box - 10""","Columbia Fat Boy Flat Box - 10""",Columbia Tools,columbia,454.23,regular_price,,All-Wall,all_wall,Columbia,columbia,"Columbia 10"" Fat Boy Flat Box",10FBB,454.99,-0.76,product_specific,"10"" Fat Boy Flat Finisher Box by Columbia Taping Tools high capacity holds 30% more mud compound than standard flat box, for less trips back to the loading pump. 10"" Columbia Fat Boy box quick clean feature allows convenient access to clean without removing pressure plate. Columbia Taping Tools Fat Boy flat finisher boxes are compatible with all leading brands of drywall flat box finisher brake handles. 10"" Fat Boy box is excellent for applying base or finish coat of mud to drywall flat seams and butt joints, as well as first coat on cornerbead. Columbia Fat Boy boxes can be run with or without springs, due to combined axle and door plate design. New ""Commercial Grade"" rubber wiper resists corrosion or expansion for long, reliable service life. Columbia Fat Boys are extremely popular high capacity, top performance drywall flat finishers, and are a great choice for professional drywallers or contractors who prefer the high volume style. Columbia 10"" Fat Boy box is excellent for first or second coats on drywall flat seams, butt joints or corner bead. Quick, easy cleanup is possible without disassembly- no more disconnected door plates to re-position after cleaning! Operate smoothly with or without springs, due to new combined pivot axle and door plate design. Fat Boy box pivoting axle smoothly follows wall and ceiling contours for best possible drywall butt joint and flat seam finishing. Increase production and profits due additional 30% capacity for fewer trips to the pump for refilling. Top quality anodized finish aluminum avoids corrosion and increases reliable service time. Fits all leading drywall flat finisher box handles. 5-Year Columbia Taping Tool Manufacturer's Warranty"
review,exact_identifier_contradiction,review_contradiction,94,85,100,66,no,product_family_mismatch:['flat box']!=['finishing box'],columbia::10fbb,58,variation,COL-FAT-BOY-FLAT-BOX,10FBB,10FBB,"Columbia Fat Boy Flat Box - 10""","Columbia Fat Boy Flat Box - 10""",Columbia Tools,columbia,454.23,regular_price,,Al's Taping Tools,als_taping_tools,Columbia,columbia,"Columbia 10"" Fat Boy Drywall Flat Finishing Box",10FBB,454.23,0.00,product_specific,"The Columbia 10"" Fat Boy Drywall Flat Finishing Box holds 30% more mud than the standard Columbia 10"" Flat Box. Shop this great tool from Al's Taping Tools."
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,84,yes,,columbia::12fbb,59,variation,COL-FAT-BOY-FLAT-BOX,12FBB,12FBB,"Columbia Fat Boy Flat Box - 12""","Columbia Fat Boy Flat Box - 12""",Columbia Tools,columbia,465.05,regular_price,,All-Wall,all_wall,Columbia,columbia,"Columbia 12"" Fat Boy Flat Box",12FBB,465.99,-0.94,product_specific,"12"" Fat Boy Flat Finisher Box by Columbia Taping Tools high capacity holds 30% more mud compound than standard flat box, for less trips back to the loading pump. 12"" Columbia Fat Boy box quick clean feature allows convenient access to clean without removing pressure plate. Columbia Taping Tools Fat Boy flat finisher boxes are compatible with all leading brands of drywall flat box finisher brake handles. 12"" Fat Boy box is excellent for applying finish coat of mud to drywall flat seams and butt joints. Columbia Fat Boy boxes can be run with or without springs, due to combined axle and door plate design. New ""Commercial Grade"" rubber wiper resists corrosion or expansion for long, reliable service life. Columbia Fat Boys are extremely popular high capacity, top performance drywall flat finishers, and are a great choice for professional drywallers or contractors who prefer the high volume style. Columbia 12"" Fat Boy box is excellent for second coats on drywall flat seams, butt joints. Quick, easy cleanup is possible without disassembly- no more disconnected door plates to re-position after cleaning! Operate smoothly with or without springs, due to new combined pivot axle and door plate design. Fat Boy box pivoting axle smoothly follows wall and ceiling contours for best possible drywall butt joint and flat seam finishing. Increase production and profits due additional 30% capacity for fewer trips to the pump for refilling. Top quality anodized finish aluminum avoids corrosion and increases reliable service time. Fits all leading drywall flat finisher box handles. 5-Year Columbia Taping Tool Manufacturer's Warranty"
review,exact_identifier_contradiction,review_contradiction,94,85,100,66,no,product_family_mismatch:['flat box']!=['finishing box'],columbia::12fbb,59,variation,COL-FAT-BOY-FLAT-BOX,12FBB,12FBB,"Columbia Fat Boy Flat Box - 12""","Columbia Fat Boy Flat Box - 12""",Columbia Tools,columbia,465.05,regular_price,,Al's Taping Tools,als_taping_tools,Columbia,columbia,"Columbia 12"" Fat Boy Drywall Flat Finishing Box",12FBB,465.05,0.00,product_specific,"The Columbia 12"" Fat Boy Drywall Flat Finishing Box holds 30% more mud than the standard Columbia 12"" Flat Box. Shop top Columbia taping tools from Al's!"
auto_accept,exact_identity_key,verified_exact_identity,100,95,100,88,yes,,columbia::8fbb,57,variation,COL-FAT-BOY-FLAT-BOX,8FBB,8FBB,"Columbia Fat Boy Flat Box - 8""","Columbia Fat Boy Flat Box - 8""",Columbia Tools,columbia,443.42,regular_price,,All-Wall,all_wall,Columbia,columbia,"Columbia 8"" Fat Boy Flat Box",8FBB,443.99,-0.57,product_specific,"8"" Fat Boy Flat Finisher Box by Columbia Taping Tools high capacity holds 30% more mud compound than standard flat box, for less trips back to the loading pump. 8"" Columbia Fat Boy box quick clean feature allows convenient access to clean without removing pressure plate. Columbia Taping Tools Fat Boy flat finisher boxes are compatible with all leading brands of drywall flat box finisher brake handles. 8"" Fat Boy box is excellent for applying base coat of mud to drywall flat seams and butt joints, as well as first coat on cornerbead. Columbia Fat Boy boxes can be run with or without springs, due to combined axle and door plate design. New ""Commercial Grade"" rubber wiper resists corrosion or expansion for long, reliable service life. Columbia Fat Boys are extremely popular high capacity, top performance drywall flat finishers, and are a great choice for professional drywallers or contractors who prefer the high volume style. Columbia 8"" Fat Boy box is excellent for first coats on drywall flat seams, butt joints or corner bead. Quick, easy cleanup is possible without disassembly- no more disconnected door plates to re-position after cleaning! Operate smoothly with or without springs, due to new combined pivot axle and door plate design. Fat Boy box pivoting axle smoothly follows wall and ceiling contours for best possible drywall butt joint and flat seam finishing. Increase production and profits due additional 30% capacity for fewer trips to the pump for refilling. Top quality anodized finish aluminum avoids corrosion and increases reliable service time. Fits all leading drywall flat finisher box handles. 5-Year Columbia Taping Tool Manufacturer's Warranty"
review,exact_identifier_contradiction,review_contradiction,94,85,100,69,no,product_family_mismatch:['flat box']!=['finishing box'],columbia::8fbb,57,variation,COL-FAT-BOY-FLAT-BOX,8FBB,8FBB,"Columbia Fat Boy Flat Box - 8""","Columbia Fat Boy Flat Box - 8""",Columbia Tools,columbia,443.42,regular_price,,Al's Taping Tools,als_taping_tools,Columbia,columbia,"Columbia 8"" Fat Boy Drywall Flat Finishing Box",8FBB,443.42,0.00,product_specific,"Fat Boy boxes by Columbia hold more mud than standard flat finish boxes, and also clean easier w/ it's hinged door. The boxes work w/ most brands of pumps. Buy now!"
auto_accept,exact_identity_key,verified_exact_identity,100,83,87,73,yes,,columbia::10ffb,65,variation,COL-FLAT-FINISHER-BOX,10FFB,10FFB,"Columbia Flat Finisher Box - 10""","Columbia Flat Finisher Box - 10""",Columbia Tools,columbia,400.16,regular_price,,Al's Taping Tools,als_taping_tools,Columbia,columbia,"Columbia 10"" Drywall Flat Finishing Box",10FFB,400.16,0.00,product_specific,"The Columbia 10"" Drywall Flat Finishing Box is the most common selling size of flat box for the first coat, in the US market. Shop online from Al's today!"
auto_accept,exact_identity_key,verified_exact_identity,100,83,87,73,yes,,columbia::10ffb,65,variation,COL-FLAT-FINISHER-BOX,10FFB,10FFB,"Columbia Flat Finisher Box - 10""","Columbia Flat Finisher Box - 10""",Columbia Tools,columbia,400.16,regular_price,,All-Wall,all_wall,Columbia,columbia,"Columbia 10"" Flat Finishing Box",10FFB,400.99,-0.83,product_specific,"Columbia Taping Tools 10"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams. Integrated door axle and pressure plate system allows smooth, easy operation and quick access for easy cleanup! New, ultra-reliable door plate wiper resists expansion or deterioration, for long-term ease of operation and greater reliability. 10"" Hinged Drywall Flat Finisher Box by Columbia Taping Tools has a new improved wiper on the pressure plate, combined with a smooth pivoting hinge axle, making this one of the easiest drywall flat finisher boxes to operate when finishing drywall butt joints and flat seams. 10"" Hinged Flat Box by Columbia Taping Tools is an excellent choice for base or finish coating tape seams. Hinged pressure plate and quick release tabs for extremely easy cleanup! 10"" Columbia Hinged Flat Box is excellent for applying base coat or finish coat on drywall flat seams. ""Commercial Grade"" pressure plate wiper resists expansion or corrosion for easy operation and long service life. Aluminum wheels with o-ring tires are long lasting and smooth running. Compatible with all leading brands of flat box handles (except Tapeworm) Can be operated with or without pressure plate springs Smooth operation without door springs is possible due to reduced drag of Integrated Pressure Door Axle. 5-year Columbia Taping Tools Manufacturer's Warranty"
